         4306,   310,   278,  4306, 16428,   313, 13197,   573, 29897,     2,
            1,  5853,  5235,   373,  4908, 13378,    13, 29933,   768,   728,
        13378, 29901,  7315,    13, 29907, 14404, 29901,  4908, 13378,   891,
         3812,   261,  3710,  2658,   891,  5298,   310,   278,  4908,  1317,
          793,   891,  1530, 25164,  1608,   891,  4908,   438,  3901,   294,
        19833,  3842,    13,  1576,  4908, 13378,   471,   278, 10150,   322,
         1556, 13988, 25539,  3710,   533,   297,   278,  3186,   297,   278,
        29871, 29896, 29947,   386,   322, 29871, 29896, 29929,   386, 21726,
        29889,   739,   471,   278,   363,   331,   520,  5534,  3081,  1546,
        29871, 29896, 29955, 29900, 29900,   322], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([   13,  6508, 29901,   450,   399,  4293,   310,   263,  1588,  2285,
           13, 29902, 29915,   645,   437,   590,  1900, 29991, 24948,   592,
          901,  1048,   596,  6434,   322,   825, 29915, 29879,  2675,   373,
        29889,     2,     1,  1551,  3786, 29871, 29896, 29896, 29892, 29871,
        29906, 29900, 29896, 29946,  3786, 29871, 29896, 29896, 29892, 29871,
        29906, 29900, 29896, 29946,  2648, 12828,   797, 26767, 28093,   575,
        29892,  5733, 29892, 25167,    13,  3047,   925,   263,  4723,   304,
          748,  1434,   278, 18195, 29892,   278, 28093,   575,   505,   263,
         1353,   310, 26532,   304,  5445, 29889,   450,  1556, 24795,   817,
          338,   472,  2734,  1250, 29892,   408,   591, 30010,   345,  3595,
          975,   278,  4940,  7303,  2440,   393,  9596,   390,   625,  3508,
        30010, 29873,   263,  4682,  1250, 29892,   322, 13337, 12939,   346,
          925,  3508, 30010, 29873,   263, 23279,  4847, 29889,   450,  3815,
          884,  4225,   263, 16199, 12616,  1627, 29892,   408,   591,  4446,
         1833,  1629,   411, 11131,   383,   433, 26454,  2675,  1623,   363,
         2999,  8090, 29889,  1126,   896, 30010,   645,   817,   304,   788,
          777, 10809,   472,  9377, 19870, 29889,    13,  6246,   727,   526,
          263,  1353,   310,   916, 11909,   393,   817,   304,   367, 20976,
        29892,  7148,   373,   278,   822,  6270,  2625,   310,   278,  8287,
        29889,   450,  3815,  4225,   777,  1371,   472,  1196,  1627,   261,
        29892,   411,  1716,  9596, 15037,   322,  5061, 15044, 25589,  3174,
         2805,   701,   297,  5046, 29892,   322,   896,   884,   817,   304,
          788,   777, 10809,   297,   278, 16723, 29889,  2688,  1033,   884,
          671,   777,  1371,   373,   278,   822,  6270,  1196, 29892,  2466,
          445,   338,   385,  4038,   988,   278,  3815,   756,  1063,  5051,
         6136,   297,  3889,   946,  3819, 29889], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([    2,     1,  8680,  5001,   338,  2729,   373,   278, 17750,   393,
         1749, 11962, 30010, 29879,  4225,   526,   310,   278,  3477,  3242,
        13500, 29889,  8680,  4152,  3815,   338, 19355,   304, 11781,  1906,
         4225, 29889,  1094,   263,  1121, 29892,   263,  1880, 19649,   310,
         1749,  5381,   338,   515, 12312, 20330,   322,  2737, 29878,  1338,
        29889,     2,     1,   383,  4015,   263,  1781, 29220,   481,   391,
          508,   367,  5189, 29892,   607,   338,  2020,   372, 30010, 29879,
         4100,   304, 16508,   714,  4856,  1058,   756,  7271,  1985,   411,
         2305,  1058,   505,   316,  2590, 29892, 14919, 21549, 29892,   470,
          916, 19119,  9045,  5626, 29889,    13,  3644,   366,   526, 20042,
          411, 25828,  4835,   310,   316,  2590,   470, 14919, 21549, 29892,
          278,   937,  4331,   338,   304,  1284,   263, 29220,   481,   391,
         1058,   508,  1371,   366, 29889,    13,  3112, 30010, 29879, 13622,
          393,   366,  2244,   363,   278, 29220,   481,   391, 30010, 29879,
        19405,  1353, 29892, 10257, 16140, 29892,   322,  7271,  1985,   411,
         2305,  1058,   505,   316,  2590, 29892, 14919, 21549, 29892,   470,
          916, 19119,  9045,  5626, 29889,    13, 10401,   366,  5870,   411,
          263,  7037, 29220,   481,   391, 29892,   366,   881,  4459, 25561,
          411,   963, 29889,   960,   366,  1016, 30010, 29873, 29892,   366,
         1795,   864,   304,  1106,   363,  4856,  1683, 29889,  2860,   599,
        29892,   366, 30010,   645,   367, 19383,  2024,   322,  7333,  2472,
          411,   445,  2022, 29892,   577,   366,   864,   304,  4459,  9109,
          322, 11592, 29889,    13,  3492,   881,   884,  2244,   596, 29220,
          481,   391,   363,   263,  2989,  8252,   310,  1009, 14502,  2948,
        29892,   408,  1532,   408,   278, 17690,   310, 13698,   896,   671,
          322,   278,  3309,   310,   931,   896], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([   13,    13, 29902,   626,   263,  3005,   295, 25856,   322,   306,
         5735,   297,   278, 10261, 29889,  1724,   338,   278,  1900,  2280,
          304,   679, 12530,   515,   263,  3148,  3132, 29973,     2,     1,
         8778,  1405,   399, 29963, 29965,  8914,  1405,   399, 29963, 29965,
         8914, 29901,  8040,  9874,   414,   297,   278, 25167,   785, 15511,
        29871, 29945,    13, 29924,  1955, 29954,  2190,  4986, 16048, 29892,
          399, 29889, 29963, 29874, 29889,   785, 21882,  3122, 11653,  3014,
         5733, 10769,   526,  5279,  8743,   297,   278,  3086,  8914,  5165,
          313, 29940, 10536,   511,  3704,  4642,  8040,  9874,   414,   322,
         1857,  5144,   310,   278,  7660,  4367,   808,  1144, 29892,  1570,
         3088,   435,  1691, 29892, 27150, 13903,  2443,   295,   414, 29892,
          322,  3087,  8970, 29871, 29946, 29929,   414, 29889,   512,  6124,
        29892,   697,  4642,   399, 29963, 29965,  5733,  4847,   338,  5279,
         8743,   297,   278, 11443,  8914,  5165,   313,  9207, 29931,   467,
           13, 10605, 30010, 29879,   263,  1162,   481,   310,   920,   599,
          278,   399, 29963, 29965,   394,  1227, 29875,   297,   278, 25167,
          285,  1965,   297, 15511, 29871, 29945, 29901,    13, 29956,  7321,
         4367,   808,  1144,   313, 29946, 29899, 29896, 29897,    13, 21685,
        22838, 21296,   785,  7370,   287,   472, 11155,  1627, 29892, 10478,
         3023, 22002,   793, 29892,   322, 14455,   701,   263,  1209,   297,
          278,  4367,   808,  1144, 30010, 29871, 29941, 29896, 29899, 29896,
        29945,  5401,   975,   278,  1570,  3088,   435,  1691, 29889,    13,
        29931, 29933,  1588, 21496,  7075,   785,  7370,   287,   472,  5377,
         1196,  1627,   261,   322,   750,  3023, 22002,   793, 29892,   697,
          269,   547, 29892,   322,   697,  1209,   822,  1464,   297,   278,
         4367,   808,  1144, 30010, 29871, 29941], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([   13, 29902,  1016, 29915, 29873,  1073,   565,   306,   723,  1246,
          372, 21082, 29892,   541,   306,  1348,   896,   526, 15390,   310,
        10049,   292,   304, 20436, 14549,   322,  6509,   515,  1009, 27482,
        29889,     2,     1,   853,  4561, 13807,  1616, 11798,  6358, 29892,
          591,  1016, 29915, 29873,   925, 13958,  1749,  1616,   373,   278,
        10090, 29889,  8680,  3697,  4682,  5735, 21637, 29892, 12298, 29892,
         2601,   800, 29892,  4696, 29892,   322,  1568,   901, 29889,  1334,
         2437,   568,   366,   304,  5988,   502,   363,   385, 11005,   310,
          907, 28157, 29892,  8681, 12232, 29892,   322,   716,  7014, 29991,
            2,     1,  1085, 15457, 30010, 29879,   478,   457, 19852,  1383,
         8846,   271, 29901,   319, 16728, 28224,  5597,    13,  2059,  1085,
        15457, 29915, 29879,   478,   457, 19852,  1383,  8846,   271,    13,
         4013,  1741, 10761,   373, 28728, 29892,  3111, 29871, 29896, 29953,
          386, 29892, 29871, 29906, 29900, 29896, 29929,   732, 29871, 29953,
        29901, 29900, 29900, 26354,   785, 29871, 29929, 29901, 29900, 29900,
        26354,    13,  7083, 15457, 29915, 29879,   478,   457, 19852,  1383,
         8846,   271,   338,   263,  7881, 29899,  8157, 10894,   362,   310,
        16728,  9257, 29892,  4696, 29892,  9687, 29892,   322, 20954,   537,
        29889,   739,   338,   263,  5412,   322,  2320,   936, 11005,   393,
        23522,  4208,   278,  4152,  7881,   363,   263, 19781, 26959,   519,
        11005, 29889,  3529,  5988,   502,   363,   263,  4646,   310,  4823,
        29892, 27402, 29892,   322, 10894,   362, 29889,    13,  7083, 15457,
        29915, 29879,   478,   457, 19852,  1383,  8846,   271, 29901,   319,
        16728, 28224,  5597,   338,   263,  7881, 29899,  8157, 10894,   362,
          310, 16728,  9257, 29892,  4696, 29892,  9687, 29892,   322, 20954,
          537, 29889,   739,   338,   263,  5412], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([29973, 29991, 29973, 29991, 29973, 29991, 29973,    13, 30009,  9208,
         7641, 29901,  2610, 29871, 29900, 29955, 29892, 29871, 29906, 29900,
        29896, 29941, 29892, 29871, 29900, 29947, 29901, 29946, 29955, 29901,
        29896, 29941, 13862,   491,   476,   631,   273,  2047,    13,  1123,
        29901,  1938,   366,  1348,   393, 10013,  2305,   508,   367,  5545,
          385,  1346,   328, 16858, 30024,  7631,  2133, 29973,    13, 29902,
         7656, 29915, 29873,  2050,   738,  7631,  2133,   376,   328, 16858,
        29908,   393,  3913,   278,  4892, 27368,   408,   263,   883,   310,
         6035, 18310, 29889,     2,     1,   450,  1494,  1051, 11524,   278,
        29871, 29896, 29900,  1556,  7786,   788,  2187,   304,   278,  4700,
        29889,     2,     1,  8778,   847,   450,   399,  2335,   261, 29871,
        29941, 11821,   379,  1657,   847,  7307, 27020,   390,  3352,   847,
         3748,  1456,   847,  9609,   847, 11323, 29946,   847,   450,   399,
         2335,   261, 29871, 29941, 11821,   379,  1657,   448, 25122,   322,
          399,   457,   448,  1570,  8448,  1456,   317, 24546, 29882,  1862,
           13,  1576,   399,  2335,   261, 29871, 29941, 11821,   379,  1657,
          448, 25122,   322,   399,   457,   448,  1570,  8448,  1456,   317,
        24546, 29882,  1862,    13, 29967, 11850, 29871, 29900, 29896, 29892,
        29871, 29906, 29900, 29896, 29945,   450,   399,  2335,   261, 29871,
        29941, 11821,   379,  1657,  1919,  7307, 27020,   390,  3352,  1919,
         3748,  1456,  1919,  9609,  1919, 11323, 29946,    13, 29933,   417,
          397,   322,   399,   457,   338,   278,  1473, 13184,   363,   450,
          399,  2335,   261, 29871, 29941, 11821,   379,  1657,   322,   674,
          367,  3625,   363,  7412, 22814, 29871, 29946, 29892,  1060,  1884,
         3118, 29892,   322,  9609,   297, 29871, 29906, 29900, 29896, 29953,
        29889,    13, 29933,   417,   397,   322], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([   13, 17536,  6199,  2678, 29901, 29871, 29946, 29900, 29900, 29899,
        29953, 29900, 29900, 29885, 29887,    13,  1124,   597,  1636, 29889,
          774,   374, 29889,   990, 29914,  3597,   800, 29914, 29890,   996,
        29914, 29896, 29929, 29906, 29889,  5140,     2,     1,  8680,  7601,
         7306,   338,   304,  3867,  1749, 20330,   411,   278,  9939, 11029,
         9316,   322,  5786,  3625, 29889,  1763,  6176,   445, 29892,   591,
         1818,   367, 16955,   304,  2145,   950, 20414,   297,   599, 10161,
          310,  1749,  5381, 29889,    13,  4806, 18720,   393,  1749, 14176,
        24342,   338,  1749,  2305, 29889,  1334, 12242,   304,  1653,   385,
         5177,   988,  1749, 22873,   526,  3710,  1680,   287,   304,  3867,
         3682,   284,  2669,   304,  1749, 20330, 29892,   322,   526,   659,
         6742,   408,  1820, 17737, 29560,   304,  1749,  5001, 30010, 29879,
         2551, 29889,  1334, 18720,   393,  1749, 22873,   526,  1749, 14176,
        24342, 29889,  1334, 12242,   304,  3867,   385,  5177,   988, 22873,
          526,  3710,  1680,   287,   304,  3867,  3682,   284,  2669,   304,
         1749, 20330, 29892,   322,   526,   659,  6742,   408,  1820, 17737,
        29560,   304,  1749,  5001, 30010, 29879,  2551, 29889,    13,  4806,
        12242,   304,  2337,  1044,   411, 28410,   322,  4207, 14596, 29892,
          322,   304,   367, 17772,   297,   599,   310,  1749,  5381,  5376,
          886, 29889,  1334,   526, 16955,   304,  5214,   322,  7344,   292,
         4549, 21702,   411,  1749, 20330, 29892,  2729,   373,  9311,   322,
        12536,  3097, 29889,  1334,   526, 16955,   304,  5214,  1472, 29899,
         4230,   292, 21702,   411,  1749, 20330,  2729,   373,  9311,   322,
        12536,  3097, 29889,  1334, 12242,   304,  2337,  1044,   411, 28410,
          322,  4207, 14596, 29892,   322,   304,   367, 17772,   297,   599,
          310,  1749,  5381,  5376,   886, 29889], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([   13,  1111, 29899,  1287,   414, 29892,   322,  7875,   304, 13731,
         6617,   322,  2304,   963,   297,  6374,  5837, 29889,    13,    13,
        15597,  1122,   817,  5684, 10257,  1371,   515,   263,  2613,  2838,
          272,   470, 11643, 19915, 29889,     2,     1,  9208,  4723,   591,
        15648,   278, 10879,   310,  3345,   362,   373, 17643, 29892,   322,
          278,  7037,   363,  3345,   362,   304, 10032,   278,   817,   363,
         5199, 17162, 29889,   910,  4723, 29892,  1235, 30010, 29879, 26987,
          920,  3345,   362,  1033,  6602,   281,  1179, 29889,  1094,   591,
         4446,  1833,  4723, 29892,  3345,   362,   508,  5224,   278,  3438,
          310, 20811, 22535,   322,  5786, 29892,   607,   508,  5224, 26094,
        29889, 27723, 26094,   508,  3275,   304, 11664,  9667,   363,  1906,
        22535,   322,  5786, 29892,   607,  1033,  2099,   901, 17643,   363,
        25618, 29889,  2398, 29892,  3345,   362,   508,   884,  4556,   263,
        23806,   297,   278, 12463,  9667,   363, 10212,   408, 14884,   508,
         2189,  1784, 17643,   901, 28773,   368,  1135, 25618, 29889,     2,
            1,  1551,   498,  1295,  3250, 29871, 29896, 29896,   386,  5533,
        29892,   278,   937,  2462,   310,   278,   716, 21567,  1629, 29892,
          278,  3353,  3762, 22229,   297,   278, 12713,   304, 10894,   403,
          278,  8718,   310,   278,   716,  3762,  1629,   322,   304, 11621,
          304,   278, 12252,  1920, 11665, 30010, 29879, 12032, 29889,  2860,
         1784, 11405,   310, 18987,   322, 10223,   362, 29892,   278,  4152,
         3762,  7881,   471,  3063,  6375,   304,   263, 13568,  6288,   716,
         3762,  1629, 29889,    13,  4178,   278,  6763,   310,   278, 12032,
        29892,   278, 12252,  1920, 11665, 29892,  3237,  3878, 11422, 29892,
         7213,  3368, 14332,   363,  1009,  2898,   664,   322,  8856,   362,
          975,   278, 11801,   322,  6452,   287], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([   13, 27103, 16597,  3174, 29892, 15918,   360, 11124,  1976,  1509,
          785,   530,  4124,  1493,   411,  4942, 29889, 11783,  8142,   495,
         9516,   785,  3455, 29871, 29906,    13, 17506, 12990,  5047, 12713,
         1682,   262,   800,  5545,   304,   367,   263,  9045, 29891,  2106,
          310,  3458, 29973,    13,  2059,  1617,   476,  9474,   373,  1128,
         1763,  8155,  3575,  1311, 17044,   530, 29916, 21549, 29892,   897,
         2590, 29892,   322, 21782, 29899, 29950,   271,  1127,     2,     1,
         8778,  1405,   350,  1188,  1405, 29871, 29945,  2712,   366,  1795,
          451,  1073,  1048,   365,   348,   279,  1570,  8905,    13, 29945,
         2712,   366,  1795,   451,  1073,  1048,   365,   348,   279,  1570,
         8905,    13,  2059, 29901,   365,   348,   279,  1570,  8905,   891,
        29871, 29900, 29906, 29914, 29900, 29896, 29914, 29906, 29900, 29896,
        29929,    13, 29931,   348,   279,  1570,  8905,   338,   385,  4100,
        17568, 10894,   362,   297,  1784, 20021,  4185,  1973, 29892,   322,
          372, 30010, 29879,   884,   263,  2107,  5566,  1509,   363,   263,
         6263, 29991,  1334, 30010,   345, 16531,   777,  2090, 17099,  1048,
          278,  8753, 22394,   393,   366,  1795,   451,  1073, 29889,    13,
        29931,   348,   279,  1570,  8905,   338,   884,  2000, 10013,  1570,
         8905, 29892,  5998,   372, 30010, 29879, 26301,   297,  1784,   916,
         4185,  1973,   408,  1532, 29889,    13, 29931,   348,   279,  1570,
         8905,   338,   278, 27217,   322,  1556,  4100,  8753, 22394,   310,
          278,  1629,   297,  1784, 20021, 10916, 29892,  3704,  7551, 29892,
        18444, 29892,   322, 19109, 29889,   512,   777,  7600, 29892,   278,
        10894,   800,  1833,   363,   901,  1135,   263,  4723, 29991,    13,
         2308,   328, 17658, 29892,  2654,   338,   263,  1407,  4100,  2927,
          363,   365,   348,   279,  1570,  8905], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([   13, 15763,   382,   384, 26243,   297,   670,   724, 29885,   787,
         4049, 10603,   502,   393,  4177,   338, 17649,   304,   502,  1135,
         1749,  1914, 16172, 29892,   470,  1584, 17649, 29889,  1094,  4344,
          310,  4177, 29892,   591,   526,   577,  6631,   304,  1749,  6760,
         1061, 29892,   393,   591,   508,   505, 16800,  2130,   304,  4177,
        29892,   472,   738,  3256, 29889,  3387,  2125,   263,  6483, 16172,
        29892,   322,  4459,   278, 10122,   310,  4177,   411,   366, 29889,
         1094,   366,   526, 16172,   292,   297, 29892,  1348,   304,  7535,
        29892,  1346, 29954,   397,   338,   411,   592, 29892,   322,   306,
          626,   411,  4177,  3178,  1094,   366,   526, 16172,   292,   714,
        29892,  1348,   304,  7535, 29892,  1346, 29954,   397,   338,   411,
          592, 29892,   322,   306,   626,   411,  4177,  3178,   830, 11666,
          445,   975,   322,   975,  1449, 29892,   322,   366,   674,  4459,
         4177, 30010, 29879, 10122,   411,   366, 29889,   887,  1122,  1584,
         4459,   263, 10776,   393,  1190,  3364,   267,   599,  8004, 29889,
          960,   366,   526,  1603, 11223,  1791,  2222, 29892,  2050,   777,
          577,  6046, 29892,  1208,  4056,  4696,   304,  1371,   366,   679,
         1250,   304,  8709, 29889,     2,     1,   450,   281, 16697,   310,
          278, 29871, 29906, 29900, 29896, 29947,   390,  5371, 11443,   349,
          475,  1259, 24620,   654,   505,  1063,  9326, 29892,   322,   697,
          310,   278, 15613,  1736,  1401,   919, 29879,   278,  9849,   293,
          315, 29940, 23615,   297,   263,   982,   366, 30010,   345,  2360,
         3595,  1434, 29889,    13,  1576, 19372,   338,  5491,  4318,   408,
          263,  8541,  2454, 29892, 19372,   292,  3829, 29892,   541,   297,
          940,  1624,  2812,  1516, 30010,  1346, 20442, 29879,   322,   315,
        29940, 23615, 30024,   313, 29886,   919], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([    2,     1,  2180,  7646,  7255,   690,   478,  1308,  3821, 15967,
        29892,   591,  2274,   393,   596,  5697,   338,   263,  4509,   310,
          596,  3942, 29889,  8680,  7306,   338,   304,  3867, 11029, 25808,
         3821,  2562,   304,  3013,   596,  5697,  9045, 29891, 29889,  8680,
         5786,  3160, 26529, 16083,  2562, 29892, 25300,   708, 29892, 12042,
         6020, 29892,   322,   901, 29889,  1334,   884,  5957,   263, 12875,
          310,  1532,  2264, 13900,   304,  1371,   366,  3013,   596,  5697,
         9045, 29891, 29889,  1334,   526, 22314,   304,  5957, 28967, 29899,
        12864, 15483, 29892,  3704, 13436,   921, 29899,   764, 29892,  9238,
        10678,   618, 29892,   322,   297, 29899,  8697, 10212,  7606,  6724,
        29889,  1334,   526,   263,  2989,  2669, 13457, 29892,   322,   591,
          526,  1244,   363,   366,   322,   596,  5697, 29889,    13, 24599,
         7255,   690,   478,  1308,  3821, 15967,   756,  1063, 16330,   278,
        25808,  3821,  4225,   310,   278,  7621, 10059,  4038,   363,   901,
         1135, 29871, 29946, 29900,  2440, 29889,  8680,  9063,   358,   304,
        11029,  2562,   322, 16500, 15332,   756,  9213,   502,  2048,   263,
        28108,  1494,  4249,  5697,  1914,   414, 29892,   322,   591,   526,
        22314,   304,   367,   278, 13457,   310,  7348,   363,  1784, 13175,
        29889,  1334,   526, 16955,   304, 13138,   752,   465,   291,   403,
         2562,   322,   278,  9939, 11029, 25808,  3821,  5786, 29889,  1334,
          526,   263,  2989,  2669, 13457, 27032, 15171,  6270, 25808,  3821,
         2562, 29892,   322,   591,   526,  1592, 16242,   411, 12862, 16083,
         5722, 11763,   304,  1371,   502, 24876,   852,   322,  7539,   596,
         5697, 29915, 29879, 16083,  5855, 29889,  1334,   526, 19355,   304,
         3133,   292,  9793,   322,  7952,   292,  1857,   411,   278,  9281,
        25808,  3821,  3061,  2925,   322,  7539], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([ 6439, 29892,   322,   590,  6635,  4225,   304,   679,   902, 25287,
         5941,   287, 29889, 10575,   366, 20410,   393,   363,   902, 29973,
            2,     1,  7437,   297,  6339, 29892,   306,  5456,   263,  1400,
        25278,  1346,  3421,  7849, 23691,  4918, 29879,   310, 29871, 29906,
        29900, 29896, 29953,  8643,  5674, 29892,   372, 30010, 29879,   393,
          931,   310,  1629,  1449, 29892,   577,  1244,   526,   590,  1556,
         5972, 11803,   363, 29871, 29906, 29900, 29896, 29955, 29991,    13,
         2887,   366,   508,  1074, 29892,   445,  1629, 30010, 29879,  1556,
         5972,  1400,   471,  1346, 15954, 14556,   263,  7835,  4056, 17088,
          363,   278, 14624, 16767,  9363,   607,   306,  5456,   297,  6339,
        29889,  2193,  1400,  2355,   263,  3287,   310,  8570,  1363,   372,
         1852,  1041,   393, 29892,   297,   278,  5400,  3186, 29892,   366,
          881,  5110,   304,  1824,   297,   738,  4086,   393, 30010, 29879,
         1346, 16773,  3307,  9363,  3265,  1135,   805,  2548,  2440,  6509,
          263,  1346,   771,   546, 30024,  4086,   763,  5132,   470, 15847,
        29889,   306,  1348,   445,   338,   263,  2289,  4100,  2969, 29892,
          322,   372, 30010, 29879,  7575,   393,   577,  1784,  2305, 15502,
          411,   592, 29991,    13, 30015, 15954, 14556,   263,  7835,  4056,
        17088, 30024,   471,   278,   871,  1400,   515, 29871, 29906, 29900,
        29896, 29955,   393,  1754,   278,  2246, 29871, 29945, 29892,   607,
          338,   263,  2586,   310,   263, 28503, 29892,  1363,   306,  1348,
          278,   916, 11803,   526,   925,   408,  1781, 29889, 11637,  2305,
          892,  3109,  8852,   297,  8720,  4086, 19995,   445,  1629, 29973,
        18110, 29892,  1244,   526,   278,  1791,   310,   278,  2246, 29871,
        29896, 29900, 29892,  3412,   411,   777,   310,   278,  6589,   896,
         4520, 29901,     2,     1,  8778,  1405], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([ 1732,   597,   550, 17538, 29889, 29891, 26779, 29889,   510, 29914,
        12470, 29914,  2248, 29973, 29939,   333, 29922, 29906, 29900, 29896,
        29941, 29900, 29953, 29900, 29946, 29900, 29906, 29945, 29941, 29955,
        29955, 29906, 29941, 29906, 29906, 29945, 29941, 29896, 29896, 29929,
        29946, 29941, 29953, 29955, 29896, 29941, 29900, 29900, 29900, 29900,
        29900, 29900, 29946, 29945, 29955, 29896, 29906, 29945, 29947, 29941,
        29945, 29896, 29946, 29896, 29955, 29896, 29945, 29896, 29906, 29945,
        29947, 29941, 29945, 29896, 29946, 29896, 29955, 29896, 29945, 29896,
        29906, 29945, 29947, 29941, 29945, 29896, 29946, 29896, 29955, 29896,
        29945, 29896, 29906, 29945, 29947, 29941, 29945, 29896, 29946, 29896,
        29955, 29896, 29945, 29896, 29906, 29945, 29947, 29941, 29945, 29896,
        29946, 29896, 29955, 29896, 29945, 29896, 29906, 29945, 29947, 29941,
        29945, 29896, 29946, 29896, 29955, 29896, 29945, 29896, 29906, 29945,
        29947, 29941, 29945, 29896, 29946, 29896, 29955, 29896, 29945, 29896,
        29906, 29945, 29947, 29941, 29945, 29896, 29946, 29896, 29955, 29896,
        29945, 29896, 29906, 29945, 29947, 29941, 29945, 29896, 29946, 29896,
        29955, 29896, 29945, 29896, 29906, 29945, 29947, 29941, 29945, 29896,
        29946, 29896, 29955, 29896, 29945, 29896, 29906, 29945, 29947, 29941,
        29945, 29896, 29946, 29896, 29955, 29896, 29945, 29896, 29906, 29945,
        29947, 29941, 29945, 29896, 29946, 29896, 29955, 29896, 29945, 29896,
        29906, 29945, 29947, 29941, 29945, 29896, 29946, 29896, 29955, 29896,
        29945, 29896, 29906, 29945, 29947, 29941, 29945, 29896, 29946, 29896,
        29955, 29896, 29945, 29896, 29906, 29945, 29947, 29941, 29945, 29896,
        29946, 29896, 29955, 29896, 29945, 29896, 29906, 29945, 29947, 29941,
        29945, 29896, 29946, 29896, 29955, 29896, 29945, 29896, 29906, 29945,
        29947, 29941, 29945, 29896, 29946, 29896], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([   13,  2816,  5505,   372,   471,   871,  6839,   304,   748,   373,
          278,  5970,   310,   278,  3800, 29973,  1394,  5505,   372, 30010,
        29879,  2086,  5683,   304,  2125,   372,  1250, 29973,  6439, 29892,
         1532, 29892,   306, 30010,   645,   437,   278,  1900,   306,   508,
        29889,    13,  3492,  1073,   825,   896,  1827, 29892,  1346, 11921,
          727, 30010, 29879,   263,   674, 29892,   727, 30010, 29879,   263,
          982,  3178,  1126,   988,   727, 30010, 29879,  3144,   434, 29892,
          727, 30010, 29879,   263,   982,   304,   679,   372,  1283, 29889,
         2803, 30010, 29879,   679,   304,   664, 29991,     2,     1,   498,
        18159,  1048,  1321,  5414,   263,  3271, 29973,  2216,   577,  5172,
        29991,    13, 11184, 26094,   297,   278,   501, 29889, 29903, 29889,
          526, 20493,  8473,  1135,   896,   505,   297,  8886,  9881,  2440,
        29892,  5034,   304,   263,   716,  3461, 29889,  1588,  1575,   297,
         3786,   892,   701, 29871, 29896, 29906, 29889, 29906, 10151,   975,
          278,  3517, 29871, 29896, 29906,  7378, 29892,  5034,   304,   278,
          317, 29987, 29925, 29914,  8259, 29899,  2713,  5495,   501, 29889,
        29903, 29889,  3086,  8778, 20743, 11374, 29889,   450,  1833,   931,
        26094, 11492,   577, 19328,   471,   297,  6339, 29871, 29906, 29900,
        29896, 29906, 29889,     2,     1,  1954, 22094,   281,  5086,   701,
         1432,  7250,   304,   278,  9560,  1776,   310,   278, 14328, 21091,
        29889,   910, 21684,   332,  2738, 21684,  2857, 25695,  8862,  3271,
        16688,   385, 29811,  1821, 14328, 21091,  1776,   515,  8886,  1432,
         5716, 29892,   278,  1556,   805, 29874,  8802,   322, 21684,   332,
         2738, 19600,   373,   278, 25695, 29892,   322,   967,  1914,  2024,
        25695,   411,   263,   301,  1878, 29892, 21881, 29413,   322,  2982,
         1557, 10501, 17161,   575, 29889,   910], device='cuda:0')
++++++++++++++++++++++++++++++
++++++++++++++++++++++++++++++
256
tensor([   13,  2819, 29892,   278,  1487,   310,  4177, 29892,   338,   697,
          760,   310,   278, 26630,   534, 13593, 29889,   450,   916,  1023,
         5633,   526,   278, 17852, 29892,  1058,   338,  4177, 29892,   322,
          278, 17733, 20799, 29892,  1058,   338,   884,  4177, 29889,   450,
        26630,   534, 13593,   338,   278,  2211, 29899,   262, 29899,   650,
         4177, 29889,     2,     1,  1932,  3575,   341,   290,  1317,   319,
        19618, 29891, 10470,    13,  3421,  5637, 29892,   360,  1648, 29892,
          471,  4257,  4750,  6813,   297, 29871, 29896, 29929, 29953, 29929,
        29889,   739,   471,   263,  4802,  5376,   297,  1749,  3942, 29892,
          322,   306,  6456,  1641,  1407, 22314,   310,   902, 29889,  7569,
         1629,  1156,   393, 29892,   590, 16823,   723,  3896,   278,  4750,
         6813,  1813,   424, 29892,   541,  2360,  2058,   408,  1880,   408,
         1183,  1258,   278,   937,   931, 29889,    13, 13468, 30010, 29879,
          385, 29811,  1821,  6114, 29892,   322,   306, 30010, 29885,   577,
